id,Age,Sexe,Ethnie,Etat,Signes de maladie mentale,Niveau de menace,Fuite,Camera corporelle,Categorie arme,Mois,Year,Jour du mois,Blanc,Noir,Hispanique,Natif,Asiatique,Autre
1545,44,M,Blanc,MO,0,Attaque,Autre,0,Arme a feu,5,2016,18,0.8,0.11,0.04,0.0,0.02,0.03
1546,20,M,Hispanique,AZ,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,18,0.54,0.04,0.32,0.04,0.03,0.02
1547,30,M,Hispanique,NV,0,Attaque,Pas de fuite,0,Non Armé,5,2016,19,0.49,0.09,0.29,0.01,0.08,0.05
1548,29,F,Noir,CA,0,Autre,En voiture,0,Non Armé,5,2016,19,0.37,0.05,0.39,0.0,0.15,0.03
1549,35,M,Hispanique,CA,0,Autre,Pas de fuite,1,Objets tranchants,5,2016,19,0.37,0.05,0.39,0.0,0.15,0.03
1550,36,M,Blanc,KY,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,19,0.85,0.08,0.04,0.0,0.01,0.02
1551,22,M,Noir,FL,0,Autre,Pas de fuite,0,Arme a feu,5,2016,19,0.53,0.15,0.26,0.0,0.03,0.02
1559,31,M,Noir,NE,0,Autre,A pied,1,Objets tranchants,5,2016,20,0.79,0.04,0.11,0.01,0.02,0.03
1552,63,M,Blanc,SC,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,21,0.64,0.26,0.06,0.0,0.02,0.02
1553,38,M,Blanc,OR,1,Attaque,Pas de fuite,0,Non Armé,5,2016,21,0.75,0.02,0.13,0.01,0.05,0.04
1556,31,M,Natif,AZ,1,Attaque,Pas de fuite,1,Arme a feu,5,2016,21,0.54,0.04,0.32,0.04,0.03,0.02
1554,27,M,Noir,FL,0,Autre,En voiture,1,Non Armé,5,2016,22,0.53,0.15,0.26,0.0,0.03,0.02
1555,35,M,Hispanique,MA,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,22,0.71,0.07,0.12,0.0,0.07,0.03
1562,22,M,Noir,FL,0,Autre,En voiture,0,Non Armé,5,2016,22,0.53,0.15,0.26,0.0,0.03,0.02
1563,28,M,Blanc,CO,1,Attaque,Pas de fuite,0,Arme a feu,5,2016,22,0.68,0.04,0.22,0.0,0.03,0.03
1560,26,M,Natif,AZ,0,Attaque,A pied,1,Arme a feu,5,2016,23,0.54,0.04,0.32,0.04,0.03,0.02
1561,22,M,Blanc,OR,0,Autre,Pas de fuite,0,Objets tranchants,5,2016,24,0.75,0.02,0.13,0.01,0.05,0.04
1567,31,M,Hispanique,NM,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,24,0.37,0.02,0.49,0.09,0.02,0.02
1565,43,M,Blanc,OK,1,Autre,Pas de fuite,0,Objets tranchants,5,2016,25,0.65,0.07,0.11,0.08,0.02,0.07
1566,24,M,Noir,FL,0,Autre,En voiture,0,Autre,5,2016,25,0.53,0.15,0.26,0.0,0.03,0.02
1568,29,M,Blanc,MN,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,26,0.8,0.06,0.05,0.01,0.05,0.03
1569,43,M,Blanc,IL,0,Attaque,A pied,0,Arme a feu,5,2016,26,0.61,0.14,0.17,0.0,0.06,0.02
1571,21,M,Noir,IL,0,Indetermine,A pied,0,Autre,5,2016,26,0.61,0.14,0.17,0.0,0.06,0.02
1572,19,M,Hispanique,CA,0,Attaque,En voiture,0,Arme a feu,5,2016,26,0.37,0.05,0.39,0.0,0.15,0.03
1583,25,M,Hispanique,NM,0,Attaque,En voiture,0,Arme a feu,5,2016,26,0.37,0.02,0.49,0.09,0.02,0.02
1580,59,M,Blanc,IN,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,27,0.79,0.09,0.07,0.0,0.02,0.02
1576,50,M,Noir,AL,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,28,0.66,0.26,0.04,0.0,0.01,0.02
1582,58,M,Blanc,NM,0,Attaque,Pas de fuite,1,Arme a feu,5,2016,28,0.37,0.02,0.49,0.09,0.02,0.02
1573,25,M,Hispanique,TX,1,Attaque,Pas de fuite,0,Arme a feu,5,2016,29,0.41,0.12,0.4,0.0,0.05,0.02
1577,32,M,Blanc,FL,0,Autre,Pas de fuite,0,Objets tranchants,5,2016,29,0.53,0.15,0.26,0.0,0.03,0.02
1578,53,M,Blanc,NC,0,Attaque,Pas de fuite,1,Arme a feu,5,2016,29,0.63,0.21,0.1,0.01,0.03,0.03
1579,38,M,Blanc,NC,0,Autre,En voiture,0,Non Armé,5,2016,29,0.63,0.21,0.1,0.01,0.03,0.03
1574,70,M,Blanc,OR,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,30,0.75,0.02,0.13,0.01,0.05,0.04
1575,33,M,Noir,AZ,0,Attaque,Pas de fuite,0,Arme a feu,5,2016,30,0.54,0.04,0.32,0.04,0.03,0.02
1585,36,M,Blanc,OR,0,Autre,Pas de fuite,0,Objets tranchants,5,2016,31,0.75,0.02,0.13,0.01,0.05,0.04
1586,21,M,Noir,GA,0,Attaque,A pied,1,Arme a feu,6,2016,1,0.52,0.31,0.1,0.0,0.04,0.02
1587,51,M,Blanc,KY,0,Attaque,A pied,0,Arme a feu,6,2016,1,0.85,0.08,0.04,0.0,0.01,0.02
1588,43,M,Noir,VA,1,Autre,Pas de fuite,1,Objets tranchants,6,2016,2,0.62,0.19,0.1,0.0,0.07,0.04
1589,18,M,Noir,NC,0,Autre,Pas de fuite,1,Arme a feu,6,2016,2,0.63,0.21,0.1,0.01,0.03,0.03
1590,33,M,Blanc,AK,0,Autre,Pas de fuite,0,Objets tranchants,6,2016,3,0.6,0.03,0.07,0.16,0.06,0.08
1591,34,M,Natif,AZ,0,Autre,Pas de fuite,0,Objets tranchants,6,2016,3,0.54,0.04,0.32,0.04,0.03,0.02
1592,31,M,Blanc,CA,0,Attaque,Pas de fuite,0,Autre,6,2016,4,0.37,0.05,0.39,0.0,0.15,0.03
1594,35,M,Noir,AL,0,Attaque,Autre,1,Arme a feu,6,2016,4,0.66,0.26,0.04,0.0,0.01,0.02
1598,31,M,Blanc,IN,1,Autre,Pas de fuite,1,Objets tranchants,6,2016,4,0.79,0.09,0.07,0.0,0.02,0.02
1593,31,M,Blanc,FL,0,Autre,En voiture,0,Arme a feu,6,2016,5,0.53,0.15,0.26,0.0,0.03,0.02
1595,23,M,Noir,OH,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,6,0.79,0.12,0.04,0.0,0.02,0.03
1597,25,M,Autre,HI,0,Autre,Pas de fuite,0,Objets tranchants,6,2016,6,0.21,0.02,0.1,0.0,0.38,0.30000000000000004
1596,25,M,Blanc,OK,0,Autre,En voiture,1,Non Armé,6,2016,7,0.65,0.07,0.11,0.08,0.02,0.07
1599,21,M,Hispanique,CA,0,Autre,Pas de fuite,0,Autre,6,2016,7,0.37,0.05,0.39,0.0,0.15,0.03
1601,49,M,Noir,VA,0,Autre,Pas de fuite,0,Arme a feu,6,2016,7,0.62,0.19,0.1,0.0,0.07,0.04
1604,63,M,Blanc,GA,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,7,0.52,0.31,0.1,0.0,0.04,0.02
1602,43,M,Hispanique,MO,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,8,0.8,0.11,0.04,0.0,0.02,0.03
1603,34,M,Blanc,AL,0,Attaque,En voiture,0,Arme a feu,6,2016,9,0.66,0.26,0.04,0.0,0.01,0.02
1605,38,M,Blanc,PA,0,Attaque,Autre,0,Arme a feu,6,2016,9,0.76,0.1,0.08,0.0,0.04,0.02
1606,52,M,Noir,TX,0,Autre,A pied,0,Arme a feu,6,2016,9,0.41,0.12,0.4,0.0,0.05,0.02
1607,68,M,Blanc,MI,1,Attaque,Pas de fuite,1,Arme a feu,6,2016,9,0.75,0.14,0.05,0.0,0.03,0.03
1611,29,M,Blanc,NC,0,Autre,Pas de fuite,0,Autre,6,2016,10,0.63,0.21,0.1,0.01,0.03,0.03
1613,32,M,Hispanique,CO,0,Attaque,A pied,0,Arme a feu,6,2016,10,0.68,0.04,0.22,0.0,0.03,0.03
1614,50,M,Hispanique,WA,0,Attaque,Pas de fuite,1,Arme a feu,6,2016,10,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
1838,31,M,Noir,CA,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,10,0.37,0.05,0.39,0.0,0.15,0.03
1612,27,M,Noir,MS,0,Attaque,En voiture,0,Arme a feu,6,2016,11,0.57,0.38,0.03,0.0,0.01,0.01
1616,31,M,Hispanique,CA,0,Autre,Pas de fuite,0,Autre,6,2016,11,0.37,0.05,0.39,0.0,0.15,0.03
1608,29,M,Autre,FL,1,Attaque,Pas de fuite,1,Arme a feu,6,2016,12,0.53,0.15,0.26,0.0,0.03,0.02
1609,23,M,Blanc,UT,1,Autre,Pas de fuite,0,Objets tranchants,6,2016,12,0.78,0.01,0.14,0.01,0.02,0.04
1617,61,M,Noir,KY,0,Attaque,En voiture,0,Arme a feu,6,2016,12,0.85,0.08,0.04,0.0,0.01,0.02
1619,33,M,Blanc,NY,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,13,0.55,0.14,0.19,0.0,0.09,0.03
1620,18,M,Noir,AL,0,Autre,Pas de fuite,0,Arme a feu,6,2016,13,0.66,0.26,0.04,0.0,0.01,0.02
1621,80,M,Hispanique,RI,0,Attaque,En voiture,0,Arme a feu,6,2016,13,0.72,0.06,0.16,0.0,0.03,0.03
1623,43,M,Blanc,WA,0,Indetermine,En voiture,0,Autre,6,2016,13,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
1618,50,M,Hispanique,ID,0,Autre,En voiture,1,Autre,6,2016,14,0.82,0.01,0.13,0.01,0.02,0.02
1622,47,M,Blanc,MO,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,14,0.8,0.11,0.04,0.0,0.02,0.03
1624,54,M,Autre,TX,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,14,0.41,0.12,0.4,0.0,0.05,0.02
1625,22,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Autre,6,2016,14,0.37,0.05,0.39,0.0,0.15,0.03
1626,43,M,Blanc,OK,0,Attaque,En voiture,0,Autre,6,2016,15,0.65,0.07,0.11,0.08,0.02,0.07
1627,38,M,Blanc,WI,1,Attaque,En voiture,0,Arme a feu,6,2016,15,0.81,0.06,0.07,0.01,0.03,0.02
1628,36,M,Blanc,MT,0,Attaque,Pas de fuite,1,Arme a feu,6,2016,16,0.86,0.0,0.04,0.06,0.01,0.03
1629,30,M,Hispanique,CO,0,Attaque,En voiture,0,Autre,6,2016,16,0.68,0.04,0.22,0.0,0.03,0.03
1630,59,M,Blanc,OH,1,Autre,Pas de fuite,0,Arme a feu,6,2016,16,0.79,0.12,0.04,0.0,0.02,0.03
1837,21,M,Hispanique,NM,0,Attaque,En voiture,0,Arme a feu,6,2016,16,0.37,0.02,0.49,0.09,0.02,0.02
1633,34,M,Blanc,AL,0,Attaque,Pas de fuite,1,Autre,6,2016,18,0.66,0.26,0.04,0.0,0.01,0.02
1634,17,M,Blanc,CA,0,Autre,En voiture,0,Autre,6,2016,18,0.37,0.05,0.39,0.0,0.15,0.03
1637,37,M,Noir,MS,0,Attaque,A pied,0,Non Armé,6,2016,18,0.57,0.38,0.03,0.0,0.01,0.01
1631,25,M,Noir,NY,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,19,0.55,0.14,0.19,0.0,0.09,0.03
1632,23,M,Noir,SC,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,20,0.64,0.26,0.06,0.0,0.02,0.02
1638,20,M,Blanc,AZ,0,Autre,Pas de fuite,1,Objets tranchants,6,2016,20,0.54,0.04,0.32,0.04,0.03,0.02
1640,19,M,Blanc,NH,1,Attaque,En voiture,0,Autre,6,2016,21,0.9,0.01,0.04,0.0,0.03,0.02
1642,50,M,Blanc,WY,1,Attaque,Pas de fuite,0,Arme a feu,6,2016,21,0.84,0.0,0.1,0.02,0.01,0.02
1643,24,M,Hispanique,NC,1,Attaque,Pas de fuite,0,Autre,6,2016,21,0.63,0.21,0.1,0.01,0.03,0.03
1641,25,M,Blanc,CO,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,22,0.68,0.04,0.22,0.0,0.03,0.03
1644,20,M,Noir,AL,0,Attaque,En voiture,0,Autre,6,2016,22,0.66,0.26,0.04,0.0,0.01,0.02
1645,37,M,Blanc,FL,0,Autre,Pas de fuite,0,Objets tranchants,6,2016,22,0.53,0.15,0.26,0.0,0.03,0.02
1646,44,M,Noir,MS,0,Attaque,A pied,0,Arme a feu,6,2016,22,0.57,0.38,0.03,0.0,0.01,0.01
1647,22,M,Noir,GA,0,Indetermine,Autre,0,Non Armé,6,2016,22,0.52,0.31,0.1,0.0,0.04,0.02
1651,31,M,Blanc,TX,0,Attaque,Pas de fuite,1,Arme a feu,6,2016,22,0.41,0.12,0.4,0.0,0.05,0.02
1648,25,M,Noir,WI,0,Autre,Pas de fuite,1,Arme a feu,6,2016,23,0.81,0.06,0.07,0.01,0.03,0.02
1649,37,M,Noir,IL,0,Attaque,A pied,0,Arme a feu,6,2016,23,0.61,0.14,0.17,0.0,0.06,0.02
1650,36,M,Noir,NJ,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,24,0.55,0.13,0.21,0.0,0.1,0.02
1657,50,M,Blanc,AR,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,24,0.72,0.15,0.08,0.01,0.02,0.03
1658,42,F,Blanc,TX,1,Attaque,Pas de fuite,0,Arme a feu,6,2016,24,0.41,0.12,0.4,0.0,0.05,0.02
1660,42,M,Hispanique,OK,1,Autre,Autre,0,Arme a feu,6,2016,24,0.65,0.07,0.11,0.08,0.02,0.07
1728,26,M,Hispanique,FL,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,24,0.53,0.15,0.26,0.0,0.03,0.02
1653,19,M,Blanc,CA,1,Autre,En voiture,1,Non Armé,6,2016,25,0.37,0.05,0.39,0.0,0.15,0.03
1654,59,M,Blanc,FL,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,25,0.53,0.15,0.26,0.0,0.03,0.02
1661,36,M,Hispanique,GA,0,Attaque,Autre,0,Non Armé,6,2016,25,0.52,0.31,0.1,0.0,0.04,0.02
1655,51,M,Blanc,MI,1,Attaque,Pas de fuite,0,Autre,6,2016,26,0.75,0.14,0.05,0.0,0.03,0.03
1656,27,M,Hispanique,CT,0,Autre,Pas de fuite,0,Objets tranchants,6,2016,26,0.66,0.1,0.17,0.0,0.05,0.02
1659,22,M,Noir,NE,0,Attaque,A pied,0,Arme a feu,6,2016,26,0.79,0.04,0.11,0.01,0.02,0.03
1663,30,M,Noir,IL,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,26,0.61,0.14,0.17,0.0,0.06,0.02
1665,28,M,Blanc,IA,1,Attaque,Pas de fuite,0,Autre,6,2016,27,0.86,0.03,0.06,0.0,0.03,0.02
1666,63,M,Noir,DC,1,Attaque,Pas de fuite,1,Autre,6,2016,27,0.37,0.45,0.11,0.0,0.04,0.03
1667,32,M,Blanc,GA,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,27,0.52,0.31,0.1,0.0,0.04,0.02
1668,26,M,Blanc,NM,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,27,0.37,0.02,0.49,0.09,0.02,0.02
1669,25,M,Blanc,DE,0,Autre,En voiture,0,Autre,6,2016,27,0.62,0.21,0.09,0.0,0.04,0.03
1670,27,M,Asiatique,CA,0,Autre,A pied,0,Objets tranchants,6,2016,28,0.37,0.05,0.39,0.0,0.15,0.03
1671,61,M,Asiatique,HI,0,Attaque,Pas de fuite,0,Objets tranchants,6,2016,28,0.21,0.02,0.1,0.0,0.38,0.30000000000000004
1672,30,M,Blanc,KY,0,Attaque,Pas de fuite,0,Autre,6,2016,29,0.85,0.08,0.04,0.0,0.01,0.02
1673,37,M,Noir,LA,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,29,0.59,0.32,0.05,0.01,0.02,0.02
1674,37,M,Noir,IA,0,Attaque,A pied,0,Arme a feu,6,2016,29,0.86,0.03,0.06,0.0,0.03,0.02
1675,41,M,Blanc,WI,1,Autre,Pas de fuite,0,Autre,6,2016,29,0.81,0.06,0.07,0.01,0.03,0.02
1676,25,M,Noir,OH,0,Indetermine,Autre,0,Arme a feu,6,2016,30,0.79,0.12,0.04,0.0,0.02,0.03
1677,24,M,Blanc,CO,0,Attaque,Pas de fuite,0,Arme a feu,6,2016,30,0.68,0.04,0.22,0.0,0.03,0.03
1678,44,M,Hispanique,WY,0,Indetermine,Pas de fuite,0,Autre,6,2016,30,0.84,0.0,0.1,0.02,0.01,0.02
1686,63,M,Blanc,SC,0,Attaque,Pas de fuite,1,Arme a feu,7,2016,1,0.64,0.26,0.06,0.0,0.02,0.02
1688,58,M,Blanc,WI,0,Autre,Pas de fuite,0,Objets tranchants,7,2016,1,0.81,0.06,0.07,0.01,0.03,0.02
1687,30,M,Blanc,GA,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,1,0.52,0.31,0.1,0.0,0.04,0.02
1682,35,M,Noir,NC,0,Autre,En voiture,0,Arme a feu,7,2016,2,0.63,0.21,0.1,0.01,0.03,0.03
1689,50,M,Blanc,TN,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,2,0.74,0.17,0.05,0.0,0.02,0.02
1684,40,M,Blanc,LA,1,Autre,Pas de fuite,0,Objets tranchants,7,2016,3,0.59,0.32,0.05,0.01,0.02,0.02
1690,37,M,Hispanique,NV,0,Autre,En voiture,0,Autre,7,2016,3,0.49,0.09,0.29,0.01,0.08,0.05
1691,19,M,Hispanique,CA,0,Autre,En voiture,0,Autre,7,2016,3,0.37,0.05,0.39,0.0,0.15,0.03
1679,34,M,Blanc,SC,0,Attaque,Pas de fuite,1,Arme a feu,7,2016,4,0.64,0.26,0.06,0.0,0.02,0.02
1681,18,M,Hispanique,CA,1,Autre,Pas de fuite,0,Arme a feu,7,2016,4,0.37,0.05,0.39,0.0,0.15,0.03
1683,21,M,Noir,DC,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,4,0.37,0.45,0.11,0.0,0.04,0.03
1692,29,M,Blanc,OR,0,Indetermine,Autre,0,Autre,7,2016,5,0.75,0.02,0.13,0.01,0.05,0.04
1693,49,M,Blanc,CA,0,Autre,En voiture,0,Autre,7,2016,5,0.37,0.05,0.39,0.0,0.15,0.03
1695,24,F,Hispanique,AZ,0,Autre,Pas de fuite,0,Objets tranchants,7,2016,5,0.54,0.04,0.32,0.04,0.03,0.02
1680,37,M,Noir,LA,0,Indetermine,Pas de fuite,1,Autre,7,2016,5,0.59,0.32,0.05,0.01,0.02,0.02
1694,32,M,Noir,MN,0,Autre,Pas de fuite,1,Arme a feu,7,2016,6,0.8,0.06,0.05,0.01,0.05,0.03
1696,65,M,Blanc,OK,0,Autre,Pas de fuite,1,Arme a feu,7,2016,6,0.65,0.07,0.11,0.08,0.02,0.07
1697,37,M,Hispanique,CA,0,Autre,Pas de fuite,0,Objets tranchants,7,2016,7,0.37,0.05,0.39,0.0,0.15,0.03
1698,33,M,Blanc,CA,0,Autre,En voiture,0,Autre,7,2016,7,0.37,0.05,0.39,0.0,0.15,0.03
1699,63,M,Noir,AL,0,Attaque,Pas de fuite,1,Arme a feu,7,2016,7,0.66,0.26,0.04,0.0,0.01,0.02
1700,30,M,Blanc,AZ,1,Autre,Pas de fuite,0,Objets tranchants,7,2016,8,0.54,0.04,0.32,0.04,0.03,0.02
1701,40,M,Noir,OK,0,Attaque,En voiture,0,Arme a feu,7,2016,9,0.65,0.07,0.11,0.08,0.02,0.07
1702,38,M,Noir,TX,0,Autre,Pas de fuite,1,Arme a feu,7,2016,10,0.41,0.12,0.4,0.0,0.05,0.02
1703,50,M,Noir,CA,1,Autre,Pas de fuite,1,Objets tranchants,7,2016,11,0.37,0.05,0.39,0.0,0.15,0.03
1704,41,M,Noir,IL,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,11,0.61,0.14,0.17,0.0,0.06,0.02
1705,41,M,Hispanique,MI,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,11,0.75,0.14,0.05,0.0,0.03,0.03
1706,39,M,Noir,NY,0,Attaque,A pied,0,Arme a feu,7,2016,11,0.55,0.14,0.19,0.0,0.09,0.03
1711,44,M,Blanc,MI,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,11,0.75,0.14,0.05,0.0,0.03,0.03
1707,23,M,Blanc,AK,1,Attaque,Pas de fuite,0,Autre,7,2016,12,0.6,0.03,0.07,0.16,0.06,0.08
1708,32,M,Blanc,AZ,0,Indetermine,A pied,1,Arme a feu,7,2016,13,0.54,0.04,0.32,0.04,0.03,0.02
1709,56,M,Blanc,NY,1,Autre,Pas de fuite,0,Autre,7,2016,13,0.55,0.14,0.19,0.0,0.09,0.03
1710,33,M,Noir,MD,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,14,0.5,0.29,0.1,0.0,0.06,0.03
1713,63,M,Blanc,NC,1,Attaque,Pas de fuite,0,Arme a feu,7,2016,15,0.63,0.21,0.1,0.01,0.03,0.03
1716,31,M,Blanc,FL,1,Attaque,Pas de fuite,0,Arme a feu,7,2016,16,0.53,0.15,0.26,0.0,0.03,0.02
1720,57,M,Blanc,NJ,0,Autre,A pied,0,Arme a feu,7,2016,16,0.55,0.13,0.21,0.0,0.1,0.02
1719,26,M,Blanc,CA,0,Attaque,Autre,0,Arme a feu,7,2016,16,0.37,0.05,0.39,0.0,0.15,0.03
1712,39,M,Blanc,WI,0,Autre,Pas de fuite,0,Arme a feu,7,2016,17,0.81,0.06,0.07,0.01,0.03,0.02
1717,42,M,Noir,NY,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,17,0.55,0.14,0.19,0.0,0.09,0.03
1718,29,M,Noir,LA,1,Attaque,Pas de fuite,0,Arme a feu,7,2016,17,0.59,0.32,0.05,0.01,0.02,0.02
1714,43,M,Blanc,OK,0,Attaque,Pas de fuite,0,Autre,7,2016,17,0.65,0.07,0.11,0.08,0.02,0.07
1721,56,M,Blanc,OK,1,Autre,Pas de fuite,0,Autre,7,2016,18,0.65,0.07,0.11,0.08,0.02,0.07
1722,31,M,Hispanique,CA,1,Autre,Pas de fuite,0,Objets tranchants,7,2016,20,0.37,0.05,0.39,0.0,0.15,0.03
1723,50,M,Noir,IL,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,21,0.61,0.14,0.17,0.0,0.06,0.02
1724,36,M,Autre,HI,1,Attaque,Pas de fuite,0,Arme a feu,7,2016,21,0.21,0.02,0.1,0.0,0.38,0.30000000000000004
1725,50,M,Blanc,WV,0,Attaque,Autre,0,Arme a feu,7,2016,22,0.92,0.04,0.01,0.0,0.01,0.02
1726,49,M,Noir,WI,0,Attaque,Pas de fuite,1,Objets tranchants,7,2016,23,0.81,0.06,0.07,0.01,0.03,0.02
1727,31,M,Noir,CA,0,Attaque,A pied,0,Arme a feu,7,2016,23,0.37,0.05,0.39,0.0,0.15,0.03
1836,34,M,Hispanique,TX,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,23,0.41,0.12,0.4,0.0,0.05,0.02
1729,36,M,Blanc,CA,1,Attaque,Pas de fuite,0,Autre,7,2016,24,0.37,0.05,0.39,0.0,0.15,0.03
1730,29,M,Natif,NM,1,Autre,Pas de fuite,0,Objets tranchants,7,2016,24,0.37,0.02,0.49,0.09,0.02,0.02
1731,32,M,Noir,IN,0,Attaque,En voiture,0,Arme a feu,7,2016,25,0.79,0.09,0.07,0.0,0.02,0.02
1732,18,M,Noir,CA,0,Attaque,A pied,0,Arme a feu,7,2016,25,0.37,0.05,0.39,0.0,0.15,0.03
1733,50,M,Blanc,WI,0,Attaque,En voiture,0,Arme a feu,7,2016,26,0.81,0.06,0.07,0.01,0.03,0.02
1734,36,M,Hispanique,NM,0,Autre,Autre,0,Arme a feu,7,2016,26,0.37,0.02,0.49,0.09,0.02,0.02
1735,17,M,Noir,LA,0,Attaque,A pied,0,Arme a feu,7,2016,27,0.59,0.32,0.05,0.01,0.02,0.02
1736,19,M,Noir,AZ,1,Attaque,A pied,0,Non Armé,7,2016,27,0.54,0.04,0.32,0.04,0.03,0.02
1739,24,M,Blanc,AZ,0,Autre,A pied,1,Objets tranchants,7,2016,27,0.54,0.04,0.32,0.04,0.03,0.02
1740,24,M,Hispanique,CA,1,Autre,Pas de fuite,0,Objets tranchants,7,2016,27,0.37,0.05,0.39,0.0,0.15,0.03
1746,20,M,Blanc,MT,0,Attaque,Pas de fuite,0,Objets tranchants,7,2016,27,0.86,0.0,0.04,0.06,0.01,0.03
1835,33,M,Blanc,TN,0,Autre,A pied,1,Objets tranchants,7,2016,27,0.74,0.17,0.05,0.0,0.02,0.02
1737,41,M,Hispanique,NV,0,Indetermine,Pas de fuite,0,Autre,7,2016,28,0.49,0.09,0.29,0.01,0.08,0.05
1741,47,M,Noir,CA,0,Autre,En voiture,0,Autre,7,2016,28,0.37,0.05,0.39,0.0,0.15,0.03
1742,18,M,Noir,IL,0,Autre,En voiture,1,Autre,7,2016,28,0.61,0.14,0.17,0.0,0.06,0.02
1743,31,M,Hispanique,AZ,0,Attaque,Autre,0,Arme a feu,7,2016,28,0.54,0.04,0.32,0.04,0.03,0.02
1744,27,M,Noir,CA,0,Attaque,Autre,0,Non Armé,7,2016,28,0.37,0.05,0.39,0.0,0.15,0.03
1745,36,M,Hispanique,CA,0,Autre,En voiture,1,Autre,7,2016,28,0.37,0.05,0.39,0.0,0.15,0.03
1747,40,F,Blanc,AL,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,29,0.66,0.26,0.04,0.0,0.01,0.02
1834,59,M,Blanc,NC,0,Attaque,Pas de fuite,0,Arme a feu,7,2016,29,0.63,0.21,0.1,0.01,0.03,0.03
1748,32,M,Blanc,KY,0,Attaque,A pied,0,Autre,7,2016,31,0.85,0.08,0.04,0.0,0.01,0.02
1749,38,M,Hispanique,WA,0,Indetermine,Pas de fuite,0,Autre,7,2016,31,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
1752,18,M,Asiatique,NJ,1,Autre,Pas de fuite,1,Objets tranchants,7,2016,31,0.55,0.13,0.21,0.0,0.1,0.02
1750,23,F,Noir,MD,0,Attaque,Pas de fuite,0,Arme a feu,8,2016,1,0.5,0.29,0.1,0.0,0.06,0.03
1751,43,M,Blanc,SC,0,Attaque,En voiture,0,Autre,8,2016,1,0.64,0.26,0.06,0.0,0.02,0.02
1753,67,M,Blanc,VA,0,Attaque,Pas de fuite,0,Arme a feu,8,2016,1,0.62,0.19,0.1,0.0,0.07,0.04
2148,32,M,Blanc,CA,1,Attaque,Pas de fuite,0,Autre,8,2016,1,0.37,0.05,0.39,0.0,0.15,0.03
1754,22,M,Blanc,SC,0,Attaque,En voiture,0,Arme a feu,8,2016,2,0.64,0.26,0.06,0.0,0.02,0.02
1757,31,M,Blanc,MN,0,Autre,Pas de fuite,0,Objets tranchants,8,2016,2,0.8,0.06,0.05,0.01,0.05,0.03
1758,43,M,Noir,FL,1,Attaque,Pas de fuite,0,Arme a feu,8,2016,2,0.53,0.15,0.26,0.0,0.03,0.02
1759,34,M,Blanc,ID,1,Attaque,En voiture,0,Arme a feu,8,2016,2,0.82,0.01,0.13,0.01,0.02,0.02
1760,51,M,Blanc,CA,0,Autre,A pied,0,Autre,8,2016,2,0.37,0.05,0.39,0.0,0.15,0.03
1755,31,M,Blanc,UT,0,Attaque,A pied,0,Arme a feu,8,2016,3,0.78,0.01,0.14,0.01,0.02,0.04
1756,54,M,Blanc,MI,0,Attaque,Pas de fuite,0,Objets tranchants,8,2016,3,0.75,0.14,0.05,0.0,0.03,0.03
